1,0,0,0,0 days 00:00:28.615610
1,0,0,0,0 days 00:00:29.366015
1,0,0,0,0 days 00:00:29.782785
1,0,0,0,0 days 00:00:30.220805
1,0,0,0,0 days 00:00:30.665313
1,0,0,0,0 days 00:00:31.120411
1,0,0,0,0 days 00:00:31.549137
1,0,0,0,0 days 00:00:32.033223
1,0,0,0,0 days 00:00:32.734874
1,0,0,0,0 days 00:00:33.456034
1,0,0,0,0 days 00:00:33.903427
1,0,0,0,0 days 00:00:34.406376
14,1268,248,0:00:33.530308,0 days 00:01:08.346696
