1,0,0,0,0 days 00:00:27.445723
1,0,0,0,0 days 00:00:28.266929
1,0,0,0,0 days 00:00:28.677356
5,1484,225,0:00:30.781761,0 days 00:00:59.864840
49,1559,257,0:01:10.089499,0 days 00:09:30.722841
