10,331.7,1099,-100,1,0.182397,202.68435
20,2540.1,11190,-100,1,0.17019,630.760541
30,1444.9,8758,-100,1,0.165014,960.122794
40,1720.0,10060,-100,2108,281.993238,1408.919184
50,6171.5,41232,-100,1,0.155816,2521.111668
