10,403.6,984,-100,1,0.170087,132.146579
20,223.0,967,-100,1,0.165112,216.646765
30,452.6,1469,-100,158,21.466046,347.221064
40,263.8,905,-100,112,15.348905,438.307852
50,471.0,1234,-100,1,0.171105,563.539519
